"class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d"
"Mammalia","Primates","Cercopithecidae","Mandrillus","sphinx",-999,"Mandrill",1326.65978,1.045,0.83,23000,46.33,173.99,354,613,3000,-999,-999,-999,40,-999,1.442354552,12333,30610,-999,-999,-999,-999,76.147,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Miopithecus","ogouensis",-999,"Gabon Talapoin",-999,-999,-999,-999,27.03333333,-999,-999,-999,-999,-999,-999,-999,27.03333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Miopithecus","talapoin",-999,"Angolan Talapoin",1617.06468,1,1,1362.5,30.9,164.38,165.26748,187.5,450,-999,-999,-999,27.7,2008,2,1625,1431,-999,-999,-999,-999,40.2495,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Nasalis","larvatus",-999,"Proboscis Monkey",1643.544,1.01,0.7,13441.575,25.1,167.15554,212.63,452,2000,-999,-999,-999,21,-999,1.488706366,9637,20723,-999,-999,-999,-999,70.4745,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Papio","anubis",-999,"Olive Baboon",1583.185,1.005,0.8,17728.56,45,178.96,338.96,822.79,3640.26,-999,-999,-999,37.2125,1762,1.748788501,13924.5,22957,12670.8,-999,-999,-999,76.2,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Papio","cynocephalus",-999,"Yellow Baboon",1652.37,1,0.805,17851.25,45,176.1334375,319.48,822.79,3624.895,-999,-999,-999,37.5,1762,1.665516769,13924.5,22957,12670.8,-999,-999,-999,76.2,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Papio","hamadryas",-999,"Hamadryas Baboon",1583.185,1,0.8,18000,45,179.276875,300,831.58,3950,-999,-999,-999,37.5,1762,1.610308008,13924.5,22957,12670.8,-999,-999,-999,71.85,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Papio","papio",-999,"Guinea Baboon",1652.37,1.005,0.81,18000,45,179.276875,319.48,814,3624.895,-999,-999,-999,37.425,1762,1.610308008,13924.5,22957,12670.8,-999,-999,-999,76.2,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Papio","ursinus",-999,"Chacma Baboon",1597.86,1.005,0.8,17729.44,45,179.276875,338.96,814,3624.895,-999,-999,-999,37.4625,1762,1.748788501,13924.5,22957,12670.8,-999,-999,-999,76.2,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","badius",-999,"Western Red Colobus",1481.67328,1,0.5,8070.5,3.158333333,161.38234,724.93484,-999,-999,-999,-999,-999,3.158333333,-999,1.808761123,7250,9206.5,-999,-999,-999,-999,62.2225,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","foai",-999,"Central African Red Colobus",1481.67328,1,0.5,7259,3.158333333,161.38234,724.93484,-999,-999,-999,-999,-999,2.579166667,-999,1.808761123,6650,8165.5,-999,-999,-999,-999,62.2225,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","gordonorum",-999,"Uzungwa Red Colobus",1490.14656,1,-999,8005.25,-999,171.35468,665.93968,-999,-999,-999,-999,-999,-999,-999,-999,7250,9206.5,-999,-999,-999,-999,67,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","kirkii",-999,"Zanzibar Red Colobus",1490.14656,1.005,-999,7158.29,2.166666667,168.17734,665.93968,-999,-999,-999,-999,-999,2.166666667,-999,-999,6650,8165.5,-999,-999,-999,-999,62.2225,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","pennantii",-999,"Pennant's Red Colobus",1481.67328,1,0.5,8092.75,3.158333333,161.38234,724.93484,-999,-999,-999,-999,-999,3.158333333,-999,1.808761123,7250,9206.5,-999,-999,-999,-999,62.2225,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","preussi",-999,"Preuss's Red Colobus",1490.14656,1.005,-999,8070.5,-999,183.17734,665.93968,-999,-999,-999,-999,-999,-999,-999,-999,7250,9206.5,-999,-999,-999,-999,57.965,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","rufomitratus",-999,"Tana River Red Colobus",1490.14656,1.005,-999,8030.75,-999,183.17734,665.93968,-999,-999,-999,-999,-999,-999,-999,-999,7250,9206.5,-999,-999,-999,-999,61.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","tephrosceles",-999,"Ugandan Red Colobus",1490.14656,1,-999,8005.25,-999,171.35468,665.93968,-999,-999,-999,-999,-999,-999,-999,-999,7250,9206.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Piliocolobus","tholloni",-999,"Thollon's Red Colobus",1490.14656,1,-999,7940,-999,171.35468,665.93968,-999,-999,-999,-999,-999,-999,-999,-999,7250,9206.5,-999,-999,-999,-999,57,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","chrysomelas",-999,"Sarawak Surili",-999,1,-999,6466.75,20.70833333,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,6380,6568,-999,-999,-999,-999,51.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","comata",-999,"Javan Surili",-999,1.005,-999,6550.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6800,-999,-999,-999,-999,-999,56,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","femoralis",-999,"Banded Surili",-999,1,-999,6466.75,20.70833333,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,6380,6568,-999,-999,-999,-999,51.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","frontata",-999,"White-fronted Langur",-999,-999,-999,5855.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5670,5557,-999,-999,-999,-999,56,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","hosei",-999,"Hose's Langur",-999,-999,-999,6277.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6473,6143,-999,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","melalophos",-999,"Sumatran Surili",-999,1,-999,6466.75,20.70833333,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,6380,6568,-999,-999,-999,-999,51.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","natunae",-999,"Natuna Island Surili",-999,1,-999,6460,20.70833333,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,6380,6568,-999,-999,-999,-999,51.25,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","potenziani",-999,"Mentawai Langur",-999,1.01,-999,6400,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6407,5939,-999,-999,-999,-999,56,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","rubicunda",-999,"Maroon Leaf-Monkey",-999,1.005,-999,6324.265,7.316666667,-999,-999,-999,-999,-999,-999,-999,7.316666667,-999,-999,6829,6338,-999,-999,-999,-999,55.4995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","siamensis",-999,"White-thighed Surili",-999,1,-999,6460,20.70833333,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,6380,6568,-999,-999,-999,-999,51.25,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Presbytis","thomasi",-999,"Thomas's Langur",-999,1.005,-999,6689.99,12.225,-999,-999,-999,-999,-999,-999,-999,12.225,-999,-999,6788,6766,-999,-999,-999,-999,56,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Procolobus","verus",-999,"Olive Colobus",-999,1.01,-999,3977.86,-999,167.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,4218,4637,-999,-999,-999,-999,47.4995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Pygathrix","cinerea",-999,"Gray-shanked Douc Langur",1460,1,1.005,9875,26.78333333,182.88,330,393.5,-999,-999,-999,-999,25,-999,1.089253936,8432.5,11025,-999,-999,-999,-999,69.2685,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Pygathrix","nemaeus",-999,"Red-shanked Douc Langur",1460,1,1.005,9875,26.78333333,182.88,330,393.5,-999,-999,-999,-999,25,-999,1.089253936,8432.5,11025,-999,-999,-999,-999,69.2685,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Pygathrix","nigripes",-999,"Black-shanked Douc Langur",1460,1,1.005,10104.16,26.78333333,182.88,330,393.5,-999,-999,-999,-999,25,-999,1.089253936,8432.5,11025,-999,-999,-999,-999,62.337,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Rhinopithecus","avunculus",-999,"Tonkin Snub-nosed Monkey",-999,1,-999,9043.095,-999,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,8250,14500,-999,-999,-999,-999,59.4955,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Rhinopithecus","bieti",-999,"Black Snub-nosed Monkey",755.15,-999,-999,14750,29.5,170,-999,425.86,-999,-999,-999,-999,22.07083333,-999,-999,12450,19274.5,-999,-999,-999,-999,77.413,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Rhinopithecus","brelichi",-999,"Gray Snub-nosed Monkey",-999,1,-999,14500,29.5,199.67,-999,-999,-999,-999,-999,-999,23.79166667,-999,-999,13875,18216,-999,-999,-999,-999,71.857,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Rhinopithecus","roxellana",-999,"Golden Snub-nosed Monkey",-999,1,-999,14750,29.5,199.34,-999,-999,-999,-999,-999,-999,26.64583333,-999,-999,12300,18216,-999,-999,-999,-999,70.355,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","ajax",-999,"Kashmir Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,27,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","dussumieri",-999,"Southern Plains Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,27,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","entellus",-999,"Northern Plains Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,27,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","hector",-999,"Tarai Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,27,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","hypoleucos",-999,"Black-footed Gray Langur",1236.91904,1.02,0.7,12236.395,29.275,192,349.40528,500,2100,-999,-999,-999,27,1886,1.398973306,10206,15876,-999,-999,-999,-999,65.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","priam",-999,"Tufted Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,25.78333333,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Semnopithecus","schistaceus",-999,"Nepal Gray Langur",1236.91904,1.02,0.7,12679.29,29.275,192,349.40528,500,2100,-999,-999,-999,25,1886,1.398973306,10206,15876,-999,-999,-999,-999,68.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Simias","concolor",-999,"Simakobou",-999,1.02,-999,7723,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6889,9148,-999,-999,-999,-999,51.2495,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Theropithecus","gelada",-999,"Gelada",1400.0934,1,0.5,15964.11,36,172.41658,450.8572,464.25,3900,-999,-999,-999,28,2190,2.062286105,11920,18375,-999,-999,-999,-999,67.25,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","auratus",-999,"Javan Lutung",-999,-999,-999,9719.6,31.1,-999,-999,-999,-999,-999,-999,-999,31.0625,-999,-999,-999,-999,-999,-999,-999,-999,76,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","barbei",-999,"Tenasserim Lutung",1460.928,1,0.5,7071.5,33.9,149.74512,365,334.505,-999,-999,-999,-999,29.7,-999,-999,6194.5,7484,-999,-999,-999,-999,65.4995,-999,-999,-999,-999,-999,-999,1217.6
"Mammalia","Primates","Cercopithecidae","Trachypithecus","cristatus",-999,"Silvery Lutung",1460.928,1,0.5,7071.5,33.9,149.74512,365,334.505,-999,-999,-999,-999,31.1,-999,-999,6194.5,7484,-999,-999,-999,-999,65.4995,-999,-999,-999,-999,-999,-999,1217.6
"Mammalia","Primates","Cercopithecidae","Trachypithecus","delacouri",-999,"Delacour's Langur",1460,1.5,0.5,7325,26.3,-999,398,457,-999,-999,-999,-999,23.125,-999,-999,7800,7784.5,-999,-999,-999,-999,59.999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","ebenus",-999,"Indochinese Black Langur",1460,-999,-999,7884.5,31.1,-999,398,457,-999,-999,-999,-999,26.3,-999,-999,7800,7784.5,-999,-999,-999,-999,67.9995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","francoisi",-999,"Francois' Langur",1460,-999,-999,7604.75,26.3,-999,398,457,-999,-999,-999,-999,24.7125,-999,-999,7800,7784.5,-999,-999,-999,-999,67.9995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","geei",-999,"Gee's Golden Langur",-999,1.01,-999,9825,15.30833333,-999,-999,-999,-999,-999,-999,-999,15.30833333,-999,-999,8700,10950,-999,-999,-999,-999,68.25,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","germaini",-999,"Indochinese Lutung",1460.928,1,0.5,7071.5,33.9,149.74512,365,334.505,-999,-999,-999,-999,29.7,-999,-999,6194.5,7484,-999,-999,-999,-999,65.4995,-999,-999,-999,-999,-999,-999,1217.6
"Mammalia","Primates","Cercopithecidae","Trachypithecus","hatinhensis",-999,"Hatinh Langur",1460,-999,-999,7884.5,26.3,-999,398,457,-999,-999,-999,-999,18.675,-999,-999,7900,7784.5,-999,-999,-999,-999,67.9995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","johnii",-999,"Nilgiri Langur",-999,1,-999,11725.25,34.6,-999,-999,-999,-999,-999,-999,-999,34.3,-999,-999,11192,11709,-999,-999,-999,-999,65.6585,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","laotum",-999,"Laotian Langur",1460,-999,-999,7604.75,26.3,-999,398,457,-999,-999,-999,-999,23.125,-999,-999,7800,7784.5,-999,-999,-999,-999,67.9995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","obscurus",-999,"Dusky Leaf-monkey",1460.928,1,0.5,7163.94,33.9,146.63,365,329.83,-999,-999,-999,-999,33.76666667,-999,-999,6250,8031,-999,-999,-999,-999,65.4995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","phayrei",-999,"Phayre's Leaf-monkey",1460.928,1,0.8,7247.88,33.9,158.37256,336.23206,329.83,-999,-999,-999,-999,28.3,-999,1.249144422,6250,7938,-999,-999,-999,-999,65.4995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","pileatus",-999,"Capped Langur",-999,-999,-999,11450,25.2,-999,-999,-999,-999,-999,-999,-999,25.11666667,-999,-999,9938,12750,-999,-999,-999,-999,66.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","poliocephalus",-999,"White-headed Langur",1460,-999,-999,7604.75,26.45,-999,398,457,-999,-999,-999,-999,26.3,-999,-999,7800,7784.5,-999,-999,-999,-999,67.9995,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","shortridgei",-999,"Shortridge's Langur",-999,-999,-999,11450,25.2,-999,-999,-999,-999,-999,-999,-999,15.55416667,-999,-999,9938,12750,-999,-999,-999,-999,66.75,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cercopithecidae","Trachypithecus","vetulus",-999,"Purple-faced Langur",1278,1,0.4,7081.8,26.1,211,250,432.33,1100,-999,-999,-999,24.51666667,-999,2.146009582,5178.5,8391.5,-999,-999,-999,-999,67.2495,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Allocebus","trichotis",-999,"Hairy-eared Dwarf Lemur",-999,1,1,78.09,8.983333333,-999,-999,-999,57.15,-999,-999,-999,8.983333333,-999,-999,-999,-999,-999,-999,-999,-999,13.3495,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","adipicaudatus",-999,"Spiny Desert Dwarf Lemur",416.47186,2.25,1,340,23.20833333,65.74176,60.65,18.04,-999,-999,-999,-999,17,-999,0.999315537,-999,-999,300,-999,-999,-999,22.5,-999,-999,7.669,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","crossleyi",-999,"Crossley's Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,11.69583333,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","major",-999,"Greater Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,13.39166667,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","medius",-999,"Lesser Dwarf Lemur",413.84,2.14,1,248.38,23.20833333,61.79,61.78508,16.33,-999,-999,-999,-999,19.23333333,-999,0.999315537,-999,-999,300,-999,-999,-999,24.45,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","sibreei",-999,"Sibree's Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,13.39166667,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","berthae",-999,"Berthe's Mouse Lemur",-999,-999,-999,33.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","griseorufus",-999,"Red-and-gray Mouse Lemur",299.265,2.41,1,69,18.2,60.34,39.7834,6,-999,-999,-999,-999,15.5,243,0.599589322,-999,-999,-999,-999,-999,-999,14.361,-999,-999,4.308,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","murinus",-999,"Gray Mouse Lemur",299.265,2.41,1,66.9,18.2,60.34,39.7834,6,-999,-999,-999,-999,15.5,243,0.599589322,-999,-999,-999,-999,-999,-999,14.361,-999,-999,4.308,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","myoxinus",-999,"Peters' Mouse Lemur",299.265,2.205,1,64.8,18.2,60.165,39.7834,6,-999,-999,-999,-999,15.5,243,0.599589322,-999,-999,-999,-999,-999,-999,14.361,-999,-999,4.308,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","ravelobensis",-999,"Ravelobe Mouse Lemur",-999,-999,-999,58.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","rufus",-999,"Eastern Rufous Mouse Lemur",299.265,2.41,1,66.9,18.2,60.34,39.7834,6,-999,-999,-999,-999,15.5,243,0.599589322,-999,-999,-999,-999,-999,-999,14.361,-999,-999,4.308,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","sambiranensis",-999,"Sambirano Mouse Lemur",-999,-999,-999,49.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Microcebus","tavaratra",-999,"Northern Rufous Mouse Lemur",-999,-999,-999,68.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Mirza","coquereli",-999,"Giant Mouse Lemur",343.74,1.71,1,311.2,17.4,89,136,14.5,-999,-999,-999,-999,15.3,275,0.999315537,-999,-999,-999,-999,-999,-999,24.092,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Phaner","electromontis",-999,"Mt. d'Ambre Fork-crowned Lemur",-999,1,-999,400,25.45,174.46,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,26.812,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Phaner","furcifer",-999,"Masoala Fork-crowned Lemur",-999,1,-999,400,25.45,174.46,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,26.812,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Phaner","pallescens",-999,"Pale Fork-crowned Lemur",-999,1,-999,400,25.45,174.46,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,26.812,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Cheirogaleidae","Phaner","parienti",-999,"Pariente's Fork-crowned Lemur",-999,1,-999,400,25.45,174.46,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,26.812,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Daubentoniidae","Daubentonia","madagascariensis",-999,"Aye-aye",882,1,1,2610.33,24.3,167,197.7,121.79,1535,-999,-999,-999,23.275,-999,2.289404517,-999,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Galagidae","Euoticus","elegantulus",-999,"Southern Needle-clawed Bushbaby",-999,0.99,-999,280,15,135.206,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,25.5,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Galagidae","Euoticus","pallidus",-999,"Northern Needle-clawed Bushbaby",-999,-999,-999,277.37,15,-999,-999,-999,-999,-999,-999,-999,9.745833333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Mammalia","Primates","Galagidae","Galago","alleni",-999,"Bioko Allen's Bushbaby",295.44398,1.22,1,277.615,12,134.52446,-999,23.965,-999,-999,-999,-999,10,-999,0.999315537,-999,-999,-999,-999,-999,-999,20.25,-999,-999,-999,-999,-999,-999,-999
