Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ID,GB,XX,,10,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,GB,XX,,1,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,US,,,1,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,FR,XX,,3,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,FR,,,10,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,GB,XX,,1,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,IT,BB,,120,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,,,284,specimens,ml,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IN,US,,,2,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,BB,,6093,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,XX,6093,,specimens,,M,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,IT,BB,260,260,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,86,31,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,US,,,55,specimens,,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,,3,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,,5,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,,255,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KR,US,,,1403,specimens,,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,KW,IT,BB,,200,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MN,GB,XX,,1,specimens,g,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,FR,,,3,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,GB,XX,,50,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,,,9,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,US,,,2,specimens,ml,T,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MY,US,,,7,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NI,US,,,1,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,ID,,10,10,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,285,,derivatives,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,310,25,specimens,ml,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,US,,665,1235,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,GB,XX,,0.001,specimens,kg,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,IT,BB,,50,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,US,,,1,specimens,,S,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PA,US,,,1,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SA,IT,BB,,520,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,DE,XX,1.5,1.5,specimens,ml,T,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,9,,medicine,ml,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,,7,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,40,,specimens,,S,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SG,US,,,480,specimens,,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SK,US,,,2,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SN,US,,,2,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TH,GB,XX,,1,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TH,US,,,3,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TN,IT,BB,,60,specimens,,T,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TR,BE,JP,,3,specimens,ml,T,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,FR,XX,,3,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,GB,XX,,1,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,US,,,5,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TW,US,,,7,specimens,,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,AT,JP,6,6,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BE,JP,,18,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CA,,53,,specimens,ml,S,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CA,,2,,specimens,,M,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CA,,2,,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CA,,10,,specimens,,S,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CH,XX,3,,derivatives,ml,S,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,US,29,,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,XX,,1,specimens,,S,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,XX,,49.05,specimens,,T,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,,49,,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,EE,ZA,,1,trophies,,H,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,FR,TD,1,,trophies,,H,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,FR,TD,1,,trophies,,H,W
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,FR,XX,8,,specimens,,T,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,FR,,3,3,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,XX,5,,medicine,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,XX,15,,specimens,ml,M,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,XX,49,2,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,XX,4.5,,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,XX,22,,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,IN,XX,12,,specimens,ml,M,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,IN,XX,3,,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,IN,,,3,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,JP,AT,,51,specimens,ml,T,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,JP,AT,1,,specimens,,T,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KR,GB,15,,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KR,GB,20,,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,US,5,5,specimens,,M,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,XX,19,4,specimens,ml,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,XX,50,50,specimens,ml,M,U
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,XX,794,,specimens,ml,S,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,XX,,803,specimens,ml,S,U
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NL,XX,2,,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,VN,XX,4,,specimens,,M,O
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,1,,trophies,,H,I
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,VE,FR,,,3,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,VN,FR,,,3,specimens,ml,M,C
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,US,,,1,specimens,ml,T,F
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,US,,,7,specimens,,M,F
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZW,,1,1,skulls,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,US,ZW,,3,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZW,,,1,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CD,ZM,,,3,trophies,,H,R
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CH,DE,ZA,,1,bodies,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CH,DE,ZA,,4,skulls,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,KW,,18,18,live,,B,C
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,ZA,,3,,bodies,,E,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZA,,1,,skins,,P,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZA,,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZW,,1,,skulls,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,TZ,,1729,,specimens,,S,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,10,,skulls,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,40,,specimens,,S,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZW,,1,,skin pieces,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZW,,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,ZA,,7,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,7,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,1,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,1,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZM,,,1,skins,,H,R
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,HU,ZA,,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,ZA,,84,,specimens,,M,C
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,LT,UA,,1,,live,,Q,C
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,LT,ZA,,1,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,MT,ZA,,1,,bodies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,ZA,,1,,skulls,,P,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,ZA,,1,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,ZA,,2,,bodies,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,ZA,,10,,skulls,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,PL,ZA,,1,,skulls,,P,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,ET,,,1,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,ZW,,,2,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,1,,bodies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,2,,skulls,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA,LT,UA,,1,live,,Q,C
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ET,,,1,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,NA,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,11,,skulls,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,9,,skulls,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,2,,tails,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,190,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,3,,trophies,,P,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,9,,trophies,,T,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZM,,,3,skins,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZM,,4,6,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZW,ZA,2,,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZW,,,1,skins,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZW,,1,2,skulls,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZW,,1,,skulls,,P,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZW,,9,5,trophies,,H,W
2016,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,ZW,,,2,trophies,,H,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,,110,specimens,kg,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,,2,specimens,kg,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,,5,specimens,ml,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,KN,,6374,,specimens,,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,KN,,6,,specimens,,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,KN,,19,,live,,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,KN,,126,,specimens,,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,FR,KN,,8,live,,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,GB,JP,1,2,specimens,ml,S,O
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,KN,BB,,,150,specimens,ml,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,KN,60,,specimens,ml,T,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,XX,,60,specimens,ml,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,16,20,specimens,kg,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,240,2220,specimens,ml,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,60,,specimens,ml,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,240,,specimens,ml,S,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,120,,specimens,ml,S,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,180,,specimens,ml,T,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,60,,specimens,,M,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,1,,specimens,,S,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,4,,specimens,,T,C
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,XX,5,,specimens,,S,I
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,XX,94,,specimens,,T,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,210,,live,,T,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,3,,specimens,,M,I
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,8393,,specimens,,M,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,10360,,specimens,,S,W
2016,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,3149,,specimens,,T,W
2016,II,Chlorocebus tantalus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UZ,CG,,20,,live,,T,W
2016,II,Colobus spp.,Mammalia,Primates,Cercopithecidae,Colobus,NO,US,XX,,1,garments,,T,I
2016,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,FR,MX,XX,1,,carvings,,Q,O
2016,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,GB,US,XX,,5,skin pieces,,Q,O
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,AT,ET,,2,,trophies,,H,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,BE,US,CM,,1,plates,,E,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,BE,US,TZ,,1,hair,,E,I
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CL,DK,,1,1,live,,T,C
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,ET,,40,,live,,B,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,ET,,,70,live,,T,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,JP,,,3,live,,Z,F
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,RU,,6,,live,,Z,C
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,SD,,20,,live,,T,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,SD,,30,,live,,Z,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,DE,TZ,,91,,specimens,,S,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,FR,ET,,,1,trophies,,H,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,FR,US,XX,1,,carvings,,T,O
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,RU,ET,,,2,trophies,,H,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,SA,FR,,,1,live,,Z,C
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,CM,,1,cloth,,T,O
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,CM,1,,plates,,E,I
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,CM,1,,plates,,E,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,TZ,,0.2,hair,kg,T,O
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,TZ,1,,hair products,,E,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,BE,TZ,1,,skin pieces,,E,I
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ET,,1,,trophies,,H,I
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ET,,6,7,trophies,,H,W
2016,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,UG,,2,2,trophies,,H,W
2016,II,Colobus satanas,Mammalia,Primates,Cercopithecidae,Colobus,NL,US,AO,1,1,tails,,E,O
2016,II,Colobus satanas,Mammalia,Primates,Cercopithecidae,Colobus,US,GB,XX,2,,fur product (small),,Q,O
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,SD,,30,,live,,B,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,SD,,30,,live,,T,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,DE,ML,,1,,bones,,S,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,DE,ML,,1,,hair,,S,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,DE,TZ,,91,,specimens,,S,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,GM,GW,,,1,live,,P,
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,SN,GW,,,1,live,,P,
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,CM,,5,,trophies,,H,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,FR,CM,3,,trophies,,H,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,FR,TD,1,,trophies,,H,I
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,FR,TD,2,,trophies,,H,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,TD,,2,,trophies,,H,W
2016,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,UZ,CG,,20,,live,,T,W
2016,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,BE,US,CD,,1,plates,,E,W
2016,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,RU,AM,XX,,3,live,,T,W
2016,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,US,BE,CD,1,,plates,,E,I
2016,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,RU,AM,XX,,3,live,,T,W
2016,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,US,CD,,2,,specimens,,S,W
